id,lat,lng,unverified,description,season_start,season_stop,no_season,quality_rating,yield_rating,author,address,city,state,country,created_at,updated_at,access,import_link,muni,types
284582,38.5533300795701,-121.760370428343,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:47 UTC,2016-12-06 08:41:21 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
297243,38.5587149848988,-121.744534081315,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:32 UTC,2016-12-07 00:41:29 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
290687,38.5560210696723,-121.766156907762,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:38 UTC,2016-12-08 08:01:13 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
289090,38.568339,-121.755476,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:24 UTC,2016-12-02 18:25:20 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
290481,38.5604894994015,-121.716287039422,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:36 UTC,2016-12-02 18:02:50 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
1719960,38.541749,-121.742478,false,two tall trees in between the apartment complex and another building. would probably be hard to harvest. stairs could be climbed easily to harvest,,,false,,,j,,Davis,California,United States,2018-02-15 03:46:35 UTC,2018-02-15 03:46:35 UTC,Private,,false,{Loquat}
283886,38.5503189779562,-121.771980934621,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:41 UTC,2016-12-04 02:33:19 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
300234,38.554868296558,-121.777674930568,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:57 UTC,2016-12-07 04:49:14 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
300341,38.5552450507286,-121.765574562856,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:58 UTC,2016-12-03 06:10:41 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
290742,38.5607328596198,-121.715863316148,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:38 UTC,2016-12-04 06:24:10 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
284033,38.5506555334224,-121.771989760235,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:42 UTC,2016-12-08 12:27:21 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
286905,38.554986374721,-121.773669444248,false,[1x] Eastern redbud (Cercis canadensis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:06 UTC,2016-12-03 15:57:38 UTC,,http://fallingfruit.org/imports/96,true,"{""Eastern redbud""}"
290306,38.5521922308121,-121.687565352151,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:35 UTC,2016-12-02 10:32:02 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
294452,38.549967130986,-121.785560297922,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-07 18:15:23 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
299345,38.5687129252571,-121.729379943996,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:50 UTC,2016-12-01 16:47:07 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
283614,38.5402748817644,-121.719969594043,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:39 UTC,2016-12-01 20:12:02 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
290216,38.5578818623634,-121.698618932004,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:34 UTC,2016-12-01 14:11:16 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
664486,38.550768,-121.740997,false,"The bench at G Street and Sweet Briar Ln has smaller items and clothing, but is less frequently used.",,,,,,,,Davis,California,United States,2014-02-18 01:26:15 UTC,2014-02-18 01:26:15 UTC,Public,http://fallingfruit.org/imports/309,false,"{""Free box""}"
299669,38.567856021671,-121.727687801183,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:52 UTC,2016-12-07 16:10:20 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
284778,38.5662956337957,-121.760369309068,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:48 UTC,2016-12-08 02:25:02 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
301135,38.571406748461,-121.75126344543,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:05 UTC,2016-12-08 08:41:13 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
290132,38.5512269390682,-121.772199980608,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:33 UTC,2016-12-08 22:06:22 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
284107,38.540035689117,-121.721037920855,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-02 01:56:44 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
301981,38.5681099679571,-121.726651198001,false,[1x] California peppertree (Schinus molle),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:12 UTC,2016-12-05 16:43:48 UTC,,http://fallingfruit.org/imports/96,true,"{""Peruvian pepper tree""}"
289164,38.568256,-121.755528,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:25 UTC,2016-12-09 02:47:22 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
290293,38.5558518033814,-121.766226674488,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:34 UTC,2016-12-01 14:55:33 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
293586,38.5655592368444,-121.749306625383,true,[1x] Apple (Malus sp),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:02 UTC,2016-12-02 03:04:38 UTC,,http://fallingfruit.org/imports/96,true,{Apple}
283798,38.5515430182525,-121.771987774399,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:40 UTC,2016-12-03 16:18:13 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
303560,38.5385611569329,-121.721285376387,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:25 UTC,2016-12-06 01:21:13 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
299312,38.5682829700658,-121.728126262162,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:50 UTC,2016-12-07 07:24:11 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
290632,38.5559197603418,-121.766007875242,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-01 22:07:20 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
285124,38.5407161470807,-121.718444450344,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:51 UTC,2016-12-09 14:47:40 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
294441,38.5557607789449,-121.766706829897,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-06 16:50:41 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
283646,38.5473383283665,-121.765068304711,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:39 UTC,2016-12-01 14:11:00 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
1720092,38.543111,-121.740906,false,looks like grapefruit,,February,false,,,j,,Davis,California,United States,2018-02-22 20:06:02 UTC,2018-02-22 20:06:02 UTC,Public,,false,{Citrus}
300320,38.5539247762796,-121.775070040306,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:58 UTC,2016-12-07 14:27:20 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
284806,38.5717109394208,-121.75426854843,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:49 UTC,2016-12-04 02:33:21 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
290432,38.5562965819389,-121.698790280117,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:36 UTC,2016-12-05 12:38:57 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
1761630,38.544336,-121.704826,false,,,,false,Good,Fair,Patrick Schwientek,,Davis,California,United States,2019-11-04 17:44:08 UTC,2019-11-04 17:44:08 UTC,Public,,false,{Pomegranate}
1773429,38.5367,-121.754679,true,"Please double-check that these are almonds before you harvest them, but I am reasonably sure. There are 6-8 trees in the Kemper Hall courtyard.",,,false,,,,"2063, Davis, CA 95616, USA",Davis,California,United States,2021-05-16 23:12:21 UTC,2021-05-17 05:01:16 UTC,Public,,false,{Almond}
289968,38.563692,-121.748801,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:32 UTC,2016-12-03 11:06:18 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
290484,38.5467477485393,-121.706603047675,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:36 UTC,2016-12-02 11:14:29 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
289858,38.564732,-121.748914,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:31 UTC,2016-12-02 08:50:18 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
287207,38.5721997954132,-121.75086341035,false,[1x] Eastern redbud (Cercis canadensis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:08 UTC,2016-12-01 15:17:23 UTC,,http://fallingfruit.org/imports/96,true,"{""Eastern redbud""}"
293342,38.5650952666372,-121.749253398451,true,[1x] Apple (Malus sp),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:00 UTC,2016-12-02 12:18:16 UTC,,http://fallingfruit.org/imports/96,true,{Apple}
299583,38.5681257565814,-121.727807000872,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:52 UTC,2016-12-03 11:46:37 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
297108,38.5665947369928,-121.749619251863,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:31 UTC,2016-12-08 22:50:28 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
300216,38.5538742483905,-121.77319919936,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:57 UTC,2016-12-08 12:50:14 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
1720086,38.541341,-121.743521,false,,October,December,false,,,j,,Davis,California,United States,2018-02-22 18:28:05 UTC,2018-02-22 18:28:05 UTC,Public,,false,{Olive}
284035,38.550880799196,-121.771985575253,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:42 UTC,2016-12-08 07:41:02 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284241,38.5516526524616,-121.77277509827,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:44 UTC,2016-12-08 11:45:44 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
299514,38.5682982682684,-121.728067547619,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:51 UTC,2016-12-04 05:44:31 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
290274,38.5519436439055,-121.687471986986,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:34 UTC,2016-12-01 15:40:15 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
284547,38.5520761807706,-121.688556739979,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:46 UTC,2016-12-06 15:02:27 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
1720130,38.54245,-121.746106,false,"big rosemary plant at the fence line of the property, you cant miss it",,,true,Very Good,Very Good,j,,Davis,California,United States,2018-02-28 04:12:22 UTC,2018-02-28 04:12:22 UTC,Public,,false,{Rosemary}
283733,38.5506772195779,-121.771989949705,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:40 UTC,2016-12-04 00:06:35 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
288497,38.558035,-121.740259,false,[1x] Ginkgo Autumn Gold (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:20 UTC,2016-12-02 08:46:41 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
283905,38.5501679323185,-121.77258782224,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:41 UTC,2016-12-08 10:00:00 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
301919,38.5603831753814,-121.74676638882,false,[1x] Black locust (Robinia pseudoacacia),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:11 UTC,2016-12-03 11:06:53 UTC,,http://fallingfruit.org/imports/96,true,"{""Black locust""}"
284108,38.5403478131525,-121.718512574423,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-05 20:22:24 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284002,38.5516606029215,-121.772130439119,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:42 UTC,2016-12-01 21:44:42 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284478,38.571432297824,-121.75442147953,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:46 UTC,2016-12-07 09:51:20 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
1758337,38.56537683513232,-121.76693480359432,false,Two pomegranate trees growing between the signs dividing the Chaparral parking lot from the Temescal parking lot.,,,,,,Alyssa,,Davis,California,United States,2019-07-12 23:47:13 UTC,2019-07-12 23:47:13 UTC,Public,,false,{Pomegranate}
283760,38.5501512355405,-121.772545750812,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:40 UTC,2016-12-02 10:31:47 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284158,38.5516683904187,-121.772734445471,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-03 20:10:23 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284226,38.5400689353495,-121.720958830932,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:44 UTC,2016-12-08 18:12:04 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
294454,38.5598893434213,-121.745459549054,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-09 16:55:21 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
300219,38.5552829513688,-121.765672330022,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:57 UTC,2016-12-04 06:43:33 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
285677,38.5468054840073,-121.705893961436,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:56 UTC,2016-12-08 19:15:11 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
284142,38.5514334799585,-121.772014236389,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-09 03:29:45 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
288327,38.5381666915145,-121.721391221373,false,[1x] Loquat tree (Eriobotrya japonica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:18 UTC,2016-12-09 12:59:29 UTC,,http://fallingfruit.org/imports/96,true,{Loquat}
286549,38.5711630326056,-121.753589796276,false,[1x] Algarrobo europeo (Ceratonia siliqua),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:03 UTC,2016-12-02 09:11:50 UTC,,http://fallingfruit.org/imports/96,true,{Carob}
290603,38.5595812412911,-121.716875501572,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-02 10:33:42 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
1720071,38.541419,-121.743155,false,,October,December,false,,,j,,Davis,California,United States,2018-02-21 17:34:44 UTC,2018-02-21 17:34:44 UTC,Public,,false,{Olive}
664483,38.56209,-121.7585,false,"I once stopped by a dumpster at one of those apartment complexes off of Alvarado Avenue, but I was beat to the punch by a guy driving a nice Corvette. As I stepped out of my car he quickly raised his head from inside the dumpster telling me, ""Man, I've already got this one cleaned out. You'd better move on"". I had the feeling he was funding his Corvette (or its insurance) by selling his new-found dumpster treasures.",,,true,,,,,Davis,California,United States,2014-02-18 01:26:14 UTC,2014-02-18 01:26:14 UTC,,http://fallingfruit.org/imports/309,false,"{""Dumpster (non-edible)""}"
303500,38.5472921499964,-121.706666954005,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:24 UTC,2016-12-01 06:18:58 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
290489,38.555446961533,-121.767067950863,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:36 UTC,2016-12-01 06:18:24 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
287404,38.5514193694741,-121.771990907422,false,[1x] Western redbud (Cercis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:10 UTC,2016-12-03 10:24:40 UTC,,http://fallingfruit.org/imports/96,true,"{""Western redbud""}"
1720104,38.542227,-121.766442,false,"appears to be on public access land, doesnt look like the plant is in anyones plot, and noones picking it anyway",,,true,Excellent,Excellent,j,,Davis,California,United States,2018-02-24 07:29:16 UTC,2018-02-24 07:29:16 UTC,Public,,false,{Rosemary}
289978,38.565307,-121.748732,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:32 UTC,2016-12-09 04:13:34 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
1720070,38.541434,-121.743106,false,,October,December,false,,,j,,Davis,California,United States,2018-02-21 17:34:00 UTC,2018-02-21 17:34:00 UTC,Public,,false,{Olive}
1756458,38.54419,-121.700597,false,,,,false,Very Good,Very Good,,,Davis,California,United States,2019-03-02 07:55:41 UTC,2019-03-02 07:55:41 UTC,,,false,"{""Japanese persimmon""}"
1720054,38.543187,-121.751752,false,salad bowl garden is open for public use,,,false,,,j,,Davis,California,United States,2018-02-21 17:01:05 UTC,2018-02-21 17:01:05 UTC,Public,,false,{Lemon}
296910,38.5510740867506,-121.743197379707,false,[1x] Olive (Olea europaea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:30 UTC,2016-12-03 11:35:19 UTC,,http://fallingfruit.org/imports/96,true,{Olive}
294448,38.5532413076443,-121.760663907033,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-03 09:46:23 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
284195,38.5511757420138,-121.771975670739,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-09 14:04:21 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
291485,38.5477398341,-121.741319918999,false,[1x] Hind walnut (Juglans hindsii),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:44 UTC,2016-12-08 02:04:27 UTC,,http://fallingfruit.org/imports/96,true,"{""Northern california walnut""}"
647,38.54068,-121.748291,false,Line of oak trees (Quercus suber). Acorns!,,,false,,,Fruit Trees in Davis,,Davis,California,United States,2013-02-07 00:20:28 UTC,2016-12-03 23:47:55 UTC,,http://fallingfruit.org/imports/12,false,"{""Cork oak""}"
301946,38.5603898480272,-121.747099235171,false,[1x] Black locust (Robinia pseudoacacia),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:11 UTC,2016-12-08 16:47:51 UTC,,http://fallingfruit.org/imports/96,true,"{""Black locust""}"
301102,38.538047,-121.75299,true,[1x] Pear (Pyrus sp). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:04 UTC,2016-12-06 15:02:56 UTC,,http://fallingfruit.org/imports/96,true,{Pear}
290617,38.5606392761465,-121.717467862909,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-01 08:57:05 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
297061,38.5501942569383,-121.772163239829,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:31 UTC,2016-12-03 08:23:01 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
290565,38.5560310533774,-121.765504606169,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-07 19:42:16 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
1764804,38.54199530260054,-121.73147670593477,false,,,,,,,Naomi McBeen,,Davis,California,United States,2020-05-24 20:09:22 UTC,2020-05-25 05:01:30 UTC,Public,,false,"{""Cherry plum""}"
286908,38.555017415614,-121.773488292288,false,[1x] Eastern redbud (Cercis canadensis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:06 UTC,2016-12-03 09:24:56 UTC,,http://fallingfruit.org/imports/96,true,"{""Eastern redbud""}"
290769,38.5517348236347,-121.687314233432,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:38 UTC,2016-12-08 06:58:39 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
288502,38.55729,-121.740296,false,[1x] Ginkgo Autumn Gold (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:20 UTC,2016-12-06 12:31:58 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
291239,38.5527705223762,-121.792083387326,false,[1x] Hind walnut (Juglans hindsii),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:42 UTC,2016-12-09 03:29:54 UTC,,http://fallingfruit.org/imports/96,true,"{""Northern california walnut""}"
284518,38.5517217293221,-121.687447236539,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:46 UTC,2016-12-04 05:43:58 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
285218,38.5469898883483,-121.70599823068,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:52 UTC,2016-12-04 04:18:11 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
289944,38.5679905718462,-121.727838127339,false,[1x] Ginkgo (Ginkgo biloba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:32 UTC,2016-12-06 09:44:38 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
284803,38.5517326655224,-121.687542030004,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:49 UTC,2016-12-03 07:40:42 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
297131,38.5585596251196,-121.744492182659,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:31 UTC,2016-12-03 05:56:36 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
293610,38.5719025941821,-121.75098742766,false,[1x] Apple (Malus sylvestris),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:02 UTC,2016-12-06 11:08:47 UTC,,http://fallingfruit.org/imports/96,true,"{""European crabapple""}"
301103,38.538064,-121.752894,true,[1x] Pear (Pyrus sp). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:04 UTC,2016-12-02 12:18:32 UTC,,http://fallingfruit.org/imports/96,true,{Pear}
288618,38.565339,-121.756245,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:21 UTC,2016-12-02 08:25:22 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
287400,38.5376155671785,-121.720484492575,false,[1x] Western redbud (Cercis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:10 UTC,2016-12-02 06:16:35 UTC,,http://fallingfruit.org/imports/96,true,"{""Western redbud""}"
